time                          x                             y                             z                             
4.125000000000016e-01         3.328691198659710e+01         3.936289216207309e+01         2.041945811715530e+00         
4.140625000000017e-01         3.334535327199040e+01         3.939922510319377e+01         2.049436861589050e+00         
4.156250000000017e-01         3.340395045666430e+01         3.943536107396851e+01         2.056925502336874e+00         
4.171875000000017e-01         3.346270283307048e+01         3.947129951053255e+01         2.064411725156057e+00         
4.187500000000017e-01         3.352160969163562e+01         3.950703985157040e+01         2.071895521246499e+00         
4.203125000000018e-01         3.358067032077052e+01         3.954258153832306e+01         2.079376881810950e+00         
4.218750000000018e-01         3.363988400687936e+01         3.957792401459528e+01         2.086855798055026e+00         
4.234375000000018e-01         3.369925003436892e+01         3.961306672676274e+01         2.094332261187214e+00         
4.250000000000018e-01         3.375876768565781e+01         3.964800912377927e+01         2.101806262418885e+00         
4.265625000000018e-01         3.381843624118582e+01         3.968275065718396e+01         2.109277792964305e+00         
4.281250000000019e-01         3.387825497942320e+01         3.971729078110823e+01         2.116746844040643e+00         
4.296875000000019e-01         3.393822317688002e+01         3.975162895228296e+01         2.124213406867984e+00         
4.312500000000019e-01         3.399834010811548e+01         3.978576463004548e+01         2.131677472669337e+00         
4.328125000000019e-01         3.405860504574739e+01         3.981969727634660e+01         2.139139032670646e+00         
4.343750000000020e-01         3.411901726046153e+01         3.985342635575757e+01         2.146598078100802e+00         
4.359375000000020e-01         3.417957602102107e+01         3.988695133547701e+01         2.154054600191651e+00         
4.375000000000020e-01         3.424028059427611e+01         3.992027168533783e+01         2.161508590178005e+00         
4.390625000000020e-01         3.430113024517313e+01         3.995338687781406e+01         2.168960039297652e+00         
4.406250000000020e-01         3.436212423676447e+01         3.998629638802772e+01         2.176408938791368e+00         
4.421875000000021e-01         3.442326183021792e+01         4.001899969375561e+01         2.183855279902925e+00         
4.437500000000021e-01         3.448454228482630e+01         4.005149627543605e+01         2.191299053879105e+00         
4.453125000000021e-01         3.454596485801697e+01         4.008378561617565e+01         2.198740251969703e+00         
4.468750000000021e-01         3.460752880536155e+01         4.011586720175598e+01         2.206178865427547e+00         
4.484375000000022e-01         3.466923338058544e+01         4.014774052064020e+01         2.213614885508499e+00         
4.500000000000022e-01         3.473107783557759e+01         4.017940506397976e+01         2.221048303471473e+00         
4.515625000000022e-01         3.479306142040011e+01         4.021086032562095e+01         2.228479110578439e+00         
4.531250000000022e-01         3.485518338329801e+01         4.024210580211142e+01         2.235907298094439e+00         
4.546875000000022e-01         3.491744297070893e+01         4.027314099270676e+01         2.243332857287590e+00         
4.562500000000023e-01         3.497983942727290e+01         4.030396539937698e+01         2.250755779429104e+00         
4.578125000000023e-01         3.504237199584209e+01         4.033457852681292e+01         2.258176055793288e+00         
4.593750000000023e-01         3.510503991749064e+01         4.036497988243269e+01         2.265593677657563e+00         
4.609375000000023e-01         3.516784243152449e+01         4.039516897638805e+01         2.273008636302468e+00         
4.625000000000024e-01         3.523077877549120e+01         4.042514532157077e+01         2.280420923011672e+00         
4.640625000000024e-01         3.529384818518985e+01         4.045490843361893e+01         2.287830529071988e+00         
4.656250000000024e-01         3.535704989468091e+01         4.048445783092316e+01         2.295237445773378e+00         
4.671875000000024e-01         3.542038313629617e+01         4.051379303463293e+01         2.302641664408966e+00         
4.687500000000024e-01         3.548384714064867e+01         4.054291356866270e+01         2.310043176275045e+00         
4.703125000000025e-01         3.554744113664266e+01         4.057181895969816e+01         2.317441972671094e+00         
4.718750000000025e-01         3.561116435148359e+01         4.060050873720228e+01         2.324838044899782e+00         
4.734375000000025e-01         3.567501601068811e+01         4.062898243342146e+01         2.332231384266980e+00         
4.750000000000025e-01         3.573899533809410e+01         4.065723958339156e+01         2.339621982081772e+00         
4.765625000000026e-01         3.580310155587070e+01         4.068527972494395e+01         2.347009829656464e+00         
4.781250000000026e-01         3.586733388452843e+01         4.071310239871145e+01         2.354394918306596e+00         
4.796875000000026e-01         3.593169154292919e+01         4.074070714813434e+01         2.361777239350951e+00         
4.812500000000026e-01         3.599617374829648e+01         4.076809351946623e+01         2.369156784111565e+00         
