time                          x                             y                             z                             
2.593749999999995e-01         2.210236063958876e+01         6.015014745756683e+00         1.973759293998872e+01         
2.609374999999995e-01         2.212681737859344e+01         6.045471893680726e+00         1.973440270586840e+01         
2.624999999999995e-01         2.215140042573118e+01         6.075834849280035e+00         1.973119292362079e+01         
2.640624999999995e-01         2.217610943967963e+01         6.106103158968835e+00         1.972796358977386e+01         
2.656249999999996e-01         2.220094407747183e+01         6.136276370393788e+00         1.972471470089129e+01         
2.671874999999996e-01         2.222590399450071e+01         6.166354032439846e+00         1.972144625357243e+01         
2.687499999999996e-01         2.225098884452359e+01         6.196335695236078e+00         1.971815824445244e+01         
2.703124999999996e-01         2.227619827966672e+01         6.226220910161490e+00         1.971485067020227e+01         
2.718749999999996e-01         2.230153195042985e+01         6.256009229850822e+00         1.971152352752875e+01         
2.734374999999997e-01         2.232698950569077e+01         6.285700208200334e+00         1.970817681317460e+01         
2.749999999999997e-01         2.235257059270995e+01         6.315293400373573e+00         1.970481052391848e+01         
2.765624999999997e-01         2.237827485713513e+01         6.344788362807126e+00         1.970142465657506e+01         
2.781249999999997e-01         2.240410194300595e+01         6.374184653216354e+00         1.969801920799503e+01         
2.796874999999998e-01         2.243005149275865e+01         6.403481830601109e+00         1.969459417506518e+01         
2.812499999999998e-01         2.245612314723069e+01         6.432679455251442e+00         1.969114955470838e+01         
2.828124999999998e-01         2.248231654566550e+01         6.461777088753284e+00         1.968768534388369e+01         
2.843749999999998e-01         2.250863132571717e+01         6.490774293994116e+00         1.968420153958634e+01         
2.859374999999998e-01         2.253506712345521e+01         6.519670635168623e+00         1.968069813884781e+01         
2.874999999999999e-01         2.256162357336927e+01         6.548465677784329e+00         1.967717513873587e+01         
2.890624999999999e-01         2.258830030837399e+01         6.577158988667217e+00         1.967363253635457e+01         
2.906249999999999e-01         2.261509695981371e+01         6.605750135967329e+00         1.967007032884433e+01         
2.921874999999999e-01         2.264201315746737e+01         6.634238689164352e+00         1.966648851338195e+01         
2.937500000000000e-01         2.266904852955330e+01         6.662624219073188e+00         1.966288708718064e+01         
2.953125000000000e-01         2.269620270273410e+01         6.690906297849503e+00         1.965926604749009e+01         
2.968750000000000e-01         2.272347530212151e+01         6.719084498995262e+00         1.965562539159644e+01         
2.984375000000000e-01         2.275086595128132e+01         6.747158397364242e+00         1.965196511682240e+01         
3.000000000000000e-01         2.277837427223828e+01         6.775127569167537e+00         1.964828522052719e+01         
